date;temperature;luminosity;co2;humidity
2018-02-13T12:42:15.760283;[20.8-23.2];[500-550];[600-800];[20-30]
2018-02-13T12:44:15.783169;[20.8-23.2];[600-900];[600-800];[20-30]
2018-02-13T12:46:15.803863;[20.8-23.2];[600-900];[800-1000];[20-30]
2018-02-13T12:48:15.825701;[20.8-23.2];[600-900];[800-1000];[20-30]
2018-02-13T12:50:15.855879;[20.8-23.2];[600-900];[800-1000];[20-30]
2018-02-13T12:52:15.887890;[20.8-23.2];[600-900];[800-1000];[20-30]
2018-02-13T12:54:15.918071;[20.8-23.2];[550-600];[800-1000];[20-30]
2018-02-13T12:56:15.948606;[20.8-23.2];[550-600];[800-1000];[20-30]
2018-02-13T12:58:15.978825;[20.8-23.2];[500-550];[800-1000];[20-30]
2018-02-13T13:00:16.008993;[20.8-23.2];[400-500];[800-1000];[20-30]
2018-02-13T13:02:16.039370;[20.8-23.2];[200-400];[800-1000];[20-30]
2018-02-13T13:04:16.072917;[20.8-23.2];[200-400];[800-1000];[20-30]
2018-02-13T13:06:16.104271;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T13:08:16.135185;[20.8-23.2];[400-500];[1000-1200];[20-30]
2018-02-13T13:10:16.176510;[20.8-23.2];[400-500];[1000-1200];[20-30]
2018-02-13T13:12:16.196794;[20.8-23.2];[500-550];[1000-1200];[20-30]
2018-02-13T13:14:16.230000;[20.8-23.2];[500-550];[1000-1200];[20-30]
2018-02-13T13:16:16.274784;[20.8-23.2];[600-900];[1000-1200];[20-30]
2018-02-13T13:18:16.336542;[20.8-23.2];[550-600];[1000-1200];[20-30]
2018-02-13T13:20:16.320174;[20.8-23.2];[400-500];[1000-1200];[20-30]
2018-02-13T13:22:16.353441;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T13:24:16.385142;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T13:26:16.415060;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T13:28:16.446607;[20.8-23.2];[500-550];[>1200];[20-30]
2018-02-13T13:30:16.482510;[20.8-23.2];[500-550];[>1200];[20-30]
2018-02-13T13:32:16.513503;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T13:34:16.547577;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T13:36:16.581551;[20.8-23.2];[550-600];[>1200];[20-30]
2018-02-13T13:38:16.614990;[20.8-23.2];[500-550];[>1200];[20-30]
2018-02-13T13:40:16.645502;[20.8-23.2];[600-900];[>1200];[20-30]
2018-02-13T13:42:16.685424;[20.8-23.2];[600-900];[>1200];[20-30]
2018-02-13T13:44:16.709934;[20.8-23.2];[600-900];[>1200];[20-30]
2018-02-13T13:46:16.743380;[20.8-23.2];[550-600];[>1200];[20-30]
2018-02-13T13:48:16.774379;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T13:50:16.801030;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T13:52:16.836384;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T13:54:16.912752;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T13:56:16.903167;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T13:58:16.933765;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:00:16.962232;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:02:16.996394;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:04:17.028192;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:06:17.059225;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:08:17.088554;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-13T14:10:17.118894;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T14:12:17.151721;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T14:14:17.180491;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T14:16:17.208888;[20.8-23.2];[400-500];[>1200];[20-30]
2018-02-13T14:18:17.282335;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:20:17.271777;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:22:17.306547;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:24:17.335084;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:26:17.363979;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:28:17.397007;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:30:17.430154;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:32:17.475065;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:34:17.507832;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:36:17.538007;[20.8-23.2];[200-400];[>1200];[20-30]
2018-02-13T14:38:17.568828;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:40:17.600227;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:42:17.628601;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:44:17.663725;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:46:17.693712;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:48:17.725004;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:50:17.752394;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:52:17.783250;[20.8-23.2];[<200];[>1200];[20-30]
2018-02-13T14:54:17.813736;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T14:56:17.842917;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T14:58:17.876451;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T15:00:17.908189;[20.8-23.2];[<200];[1000-1200];[20-30]
2018-02-13T15:02:17.979710;[20.8-23.2];[<200];[1000-1200];[20-30]
2018-02-13T15:04:17.967159;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T15:06:17.997479;[20.8-23.2];[200-400];[1000-1200];[20-30]
2018-02-13T15:08:18.027957;[20.8-23.2];[<200];[1000-1200];[20-30]
2018-02-13T15:10:18.071947;[20.8-23.2];[<200];[1000-1200];[20-30]
2018-02-13T15:12:18.132466;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:14:18.134797;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:16:18.165756;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:18:18.199667;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:20:18.221995;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:22:18.257336;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:24:18.287150;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:26:18.344942;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:28:18.351905;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:30:18.384773;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:32:18.420142;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:34:18.453179;[20.8-23.2];[<200];[800-1000];[20-30]
2018-02-13T15:36:18.486419;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:38:18.519646;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:40:18.549273;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:42:18.580382;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:44:18.609751;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:46:18.639039;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:48:18.673773;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:50:18.706323;[20.8-23.2];[<200];[600-800];[20-30]
2018-02-13T15:52:18.737408;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T15:54:18.767339;[20.8-23.2];[<200];[400-600];[20-30]
2018-02-13T15:56:18.798100;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T15:58:18.829412;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:00:18.865080;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:02:18.885147;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:04:18.919942;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:06:18.952102;[20.8-23.2];[<200];[400-600];[20-30]
2018-02-13T16:08:18.980247;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:10:19.008368;[19.5-20.8];[<200];[400-600];[30-37]
2018-02-13T16:12:19.039855;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:14:19.071539;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:16:19.103109;[19.5-20.8];[<200];[400-600];[30-37]
2018-02-13T16:18:19.138269;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:20:19.167214;[19.5-20.8];[<200];[400-600];[20-30]
2018-02-13T16:22:19.215566;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:24:19.259598;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:26:19.264345;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:28:19.294383;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:30:19.324114;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:32:19.355238;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:34:19.385867;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:36:19.418141;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:38:19.448075;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:40:19.475361;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:42:19.504332;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:44:19.533177;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:46:19.563410;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:48:19.593003;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:50:19.623494;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:52:19.656585;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:54:19.700432;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:56:19.716879;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T16:58:19.747907;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:00:19.781461;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:02:19.809737;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:04:19.841111;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:06:19.891152;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:08:19.901375;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:10:19.935029;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:12:19.969153;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:14:19.999331;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:16:20.038845;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:18:20.060171;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:20:20.091653;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:22:20.131217;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:24:20.160708;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:26:20.193471;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:28:20.278991;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:30:20.307754;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:32:20.339758;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:34:20.367780;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:36:20.406692;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-13T17:38:20.434279;[18-19.5];[<200];[0-400];[20-30]
2018-02-13T17:40:20.452133;[18-19.5];[<200];[0-400];[20-30]
2018-02-13T17:42:20.480249;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:44:20.510584;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:46:20.550886;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:48:20.578083;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:50:20.613196;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:52:20.644256;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:54:20.674030;[18-19.5];[<200];[0-400];[20-30]
2018-02-13T17:56:20.708918;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-13T17:58:20.779862;[18-19.5];[<200];[0-400];[20-30]
2018-02-14T09:00:34.341596;[20.8-23.2];[<200];[1000-1200];[37-42]
2018-02-14T09:02:34.446243;[20.8-23.2];[<200];[1000-1200];[30-37]
2018-02-14T09:04:34.569110;[20.8-23.2];[<200];[1000-1200];[30-37]
2018-02-14T09:06:34.631901;[20.8-23.2];[<200];[1000-1200];[30-37]
2018-02-14T09:08:34.735926;[20.8-23.2];[<200];[1000-1200];[30-37]
2018-02-14T09:10:34.824727;[20.8-23.2];[<200];[1000-1200];[30-37]
2018-02-14T09:12:34.911468;[20.8-23.2];[<200];[1000-1200];[30-37]
2018-02-14T09:14:35.012466;[20.8-23.2];[<200];[1000-1200];[30-37]
2018-02-14T09:16:35.104861;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T09:18:35.144701;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T09:20:35.174711;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T09:22:35.235475;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:24:35.233090;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:26:35.259738;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T09:28:35.303697;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T09:30:35.327336;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T09:32:35.358161;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T09:34:35.386360;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T09:36:35.416268;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T09:38:35.451722;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T09:40:35.473581;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:42:35.501499;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:44:35.536418;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:46:35.569611;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:48:35.602123;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:50:35.635499;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T09:52:35.667003;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T09:54:35.700042;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T09:56:35.737346;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T09:58:35.786448;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T10:00:35.787609;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T10:02:35.820707;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T10:04:35.849752;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T10:06:35.885769;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T10:08:35.914014;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T10:10:35.944458;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T10:12:35.975675;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T10:14:36.015165;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T10:16:36.035976;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:18:36.067394;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:20:36.096571;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:22:36.127414;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T10:24:36.154877;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:26:36.226116;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:28:36.212785;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:30:36.244395;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:32:36.274297;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:34:36.311358;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:36:36.333395;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:38:36.361757;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:40:36.391072;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:42:36.421480;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:44:36.452966;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:46:36.486451;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:48:36.521057;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:50:36.550509;[20.8-23.2];[200-400];[>1200];[37-42]
2018-02-14T10:52:36.580444;[23.2-24.5];[200-400];[>1200];[37-42]
2018-02-14T10:54:36.612489;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:56:36.643987;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T10:58:36.672245;[23.2-24.5];[400-500];[>1200];[37-42]
2018-02-14T11:00:36.703156;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T11:02:36.734195;[23.2-24.5];[400-500];[>1200];[37-42]
2018-02-14T11:04:36.765186;[23.2-24.5];[400-500];[>1200];[37-42]
2018-02-14T11:06:36.792747;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-14T11:08:36.833201;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T11:10:36.856911;[20.8-23.2];[400-500];[>1200];[37-42]
2018-02-14T11:12:36.885918;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-14T11:14:36.931896;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-14T11:16:36.945971;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-14T11:18:36.976599;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-14T11:20:37.002341;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T11:22:37.031757;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T11:24:37.062860;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T11:26:37.095063;[20.8-23.2];[200-400];[>1200];[30-37]
2018-02-14T11:28:37.124938;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:30:37.156874;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:32:37.188225;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:34:37.217172;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:36:37.250112;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:38:37.287395;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:40:37.317809;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:42:37.371224;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-14T11:44:37.376221;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T11:46:37.407331;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T11:48:37.441535;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T11:50:37.470392;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T11:52:37.498816;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T11:54:37.525241;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T11:56:37.557690;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T11:58:37.586367;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T12:00:37.619356;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T12:02:37.646608;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T12:04:37.676441;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T12:06:37.707644;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T12:08:37.739597;[20.8-23.2];[400-500];[600-800];[30-37]
2018-02-14T12:10:37.771632;[20.8-23.2];[400-500];[600-800];[30-37]
2018-02-14T12:12:37.806942;[20.8-23.2];[400-500];[600-800];[30-37]
2018-02-14T12:14:37.946953;[20.8-23.2];[400-500];[600-800];[30-37]
2018-02-14T12:16:37.870923;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:18:37.901106;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:20:37.933474;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:22:37.970194;[20.8-23.2];[400-500];[600-800];[30-37]
2018-02-14T12:24:37.990917;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:26:38.026032;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:28:38.060107;[20.8-23.2];[400-500];[600-800];[30-37]
2018-02-14T12:30:38.089602;[20.8-23.2];[400-500];[600-800];[30-37]
2018-02-14T12:32:38.121112;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:34:38.150000;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:36:38.179484;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:38:38.209707;[20.8-23.2];[200-400];[600-800];[30-37]
2018-02-14T12:40:38.240871;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T12:42:38.280919;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T12:44:38.315647;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T12:46:38.346771;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T12:48:38.376451;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T12:50:38.402957;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T12:52:38.435462;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T12:54:38.468469;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T12:56:38.495391;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T12:58:38.525021;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:00:38.555572;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:02:38.590126;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T13:04:38.622556;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T13:06:38.654159;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:08:38.684681;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:10:38.712406;[20.8-23.2];[200-400];[800-1000];[37-42]
2018-02-14T13:12:38.742800;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:14:38.839632;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T13:16:38.803362;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T13:18:38.833987;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T13:20:38.869184;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T13:22:38.898869;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T13:24:38.928783;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T13:26:38.959086;[20.8-23.2];[400-500];[800-1000];[30-37]
2018-02-14T13:28:38.991086;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:30:39.020718;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:32:39.053509;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:34:39.086859;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:36:39.116268;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:38:39.141629;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:40:39.178130;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:42:39.210857;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:44:39.241017;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:46:39.271464;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:48:39.301272;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:50:39.331560;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:52:39.376948;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:54:39.401169;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:56:39.435325;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T13:58:39.465454;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:00:39.498580;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:02:39.533520;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:04:39.566209;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:06:39.597146;[23.2-24.5];[200-400];[800-1000];[30-37]
2018-02-14T14:08:39.626810;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:10:39.660907;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:12:39.692063;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:14:39.723398;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:16:39.754252;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:18:39.785096;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:20:39.817653;[23.2-24.5];[200-400];[800-1000];[30-37]
2018-02-14T14:22:39.848114;[23.2-24.5];[200-400];[800-1000];[30-37]
2018-02-14T14:24:39.878220;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:26:39.911694;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:28:39.942784;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:30:39.969163;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:32:40.002608;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:34:40.054809;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:36:40.089561;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:38:40.122711;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:40:40.157410;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-14T14:42:40.186073;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:44:40.217603;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:46:40.247469;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:48:40.277939;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:50:40.309850;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:52:40.341444;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:54:40.371404;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:56:40.404475;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-14T14:58:40.434566;[20.8-23.2];[<200];[800-1000];[30-37]
