date;temperature;luminosity;co2;humidity
2017-09-17T10:17:23.373756;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:19:23.515165;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:21:23.651707;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:23:23.779634;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:25:23.886505;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:27:24.020405;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:29:24.163219;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:31:24.301547;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:33:24.430106;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:35:24.538993;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:37:24.676025;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:39:24.794208;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:41:24.904378;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:43:25.038227;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:45:25.163316;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:47:25.300249;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T10:49:25.434879;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:51:25.573884;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:53:25.706186;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:55:25.830768;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T10:57:25.957354;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T10:59:26.064335;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T11:01:26.209139;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:03:26.338683;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:05:26.474642;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T11:07:26.597869;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T11:09:26.715427;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T11:11:26.827532;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:13:26.963045;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T11:15:27.111001;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:17:27.247227;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:19:27.395784;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:21:27.537577;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:23:27.690275;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:25:27.821025;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:27:27.949422;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:29:28.057939;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:31:28.191886;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:33:28.297729;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:35:28.437842;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:37:28.566823;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:39:28.698827;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:41:28.825138;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:43:28.953445;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T11:45:29.065188;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T11:47:29.217939;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:49:29.360640;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:51:29.493816;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:53:29.619643;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:55:29.758243;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T11:57:29.884426;[19.5-20.8];[<200];[0-400];[42-45]
2017-09-17T11:59:30.012495;[19.5-20.8];[<200];[0-400];[42-45]
2017-09-17T12:01:30.146254;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:03:30.260657;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:05:30.400975;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:07:30.503356;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:09:30.649175;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:11:30.783391;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:13:30.896786;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:15:31.025622;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:17:31.135176;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:19:31.270071;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:21:31.417195;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:23:31.566449;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:25:31.699450;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:27:31.840241;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:29:31.985816;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:31:32.115170;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:33:32.255007;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:35:32.394260;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:37:32.530819;[19.5-20.8];[<200];[0-400];[42-45]
2017-09-17T12:39:32.219230;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:41:32.606514;[18-19.5];[200-400];[0-400];[42-45]
2017-09-17T12:43:32.950425;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:45:33.077248;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:47:33.250256;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:49:33.395009;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:51:33.490113;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:53:33.621174;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T12:55:33.755163;[19.5-20.8];[<200];[0-400];[42-45]
2017-09-17T12:57:33.870001;[19.5-20.8];[<200];[0-400];[42-45]
2017-09-17T12:59:34.010232;[19.5-20.8];[<200];[0-400];[42-45]
2017-09-17T13:01:34.166716;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:03:34.301582;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:05:34.444057;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:07:34.579669;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:09:34.720788;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:11:34.853133;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:13:34.989797;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:15:35.121854;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:17:35.270016;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:19:35.398366;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:21:35.537565;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:23:35.682635;[19.5-20.8];[200-400];[0-400];[42-45]
2017-09-17T13:25:35.792979;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:27:35.935843;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:29:36.067210;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:31:36.187235;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:33:36.331985;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:35:36.471585;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:37:36.614277;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T13:39:36.745407;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:41:36.894500;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:43:37.038704;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:45:37.169901;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:47:37.304062;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:49:37.431703;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:51:37.563779;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:53:37.695044;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:55:37.817220;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:57:37.945481;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T13:59:38.072319;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T14:01:38.202264;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T14:03:38.320558;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:05:38.439240;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:07:38.574692;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:09:38.680680;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T14:11:38.816292;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:13:38.953118;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:15:39.112285;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:17:39.256235;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:19:39.391573;[18-19.5];[200-400];[0-400];[45-55]
2017-09-17T14:21:39.527390;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:23:39.658437;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:25:39.805359;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:27:39.948351;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:29:40.088279;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:31:40.215302;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:33:40.361617;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:35:40.496602;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:37:40.639567;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:39:40.782994;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:41:40.063766;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:43:40.298974;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:45:40.545237;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:47:40.747878;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:49:40.969613;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:51:41.228016;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:53:41.462252;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:55:41.751462;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:57:41.940602;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T14:59:42.085792;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-17T15:01:42.219530;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:03:42.350736;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:05:42.485260;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:07:42.621281;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:09:42.102192;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:11:42.485377;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:13:42.866071;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:15:43.156515;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:17:43.255489;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:19:43.389249;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:21:43.519608;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:23:43.633304;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T15:25:43.767657;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:27:43.904687;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:29:44.039500;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:31:44.182238;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:33:44.318160;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:35:44.447608;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:37:44.562936;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:39:44.695987;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:41:44.831921;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:43:44.971362;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:45:45.105395;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:47:45.211075;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:49:45.344297;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:51:45.479445;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:53:45.621272;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:55:45.762417;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:57:45.916782;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T15:59:46.048169;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:01:46.181170;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:03:46.316767;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:05:46.460143;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:07:46.592472;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:09:46.721001;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:11:46.858082;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:13:46.996164;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:15:47.107507;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:17:47.250563;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:19:47.378806;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:21:47.483747;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:23:47.620702;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:25:47.732860;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:27:47.859974;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:29:47.990586;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:31:48.118001;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:33:48.248471;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:35:48.383504;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:37:48.525298;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:39:48.667096;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:41:48.799380;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:43:48.939958;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:45:49.082642;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:47:49.224831;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:49:49.333018;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:51:49.461997;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T16:53:49.586229;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:55:49.720877;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:57:49.857575;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T16:59:50.004224;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T17:01:50.138580;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T17:03:50.267564;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:05:50.398616;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:07:50.544161;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:09:50.678349;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:11:50.810120;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:13:50.940864;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:15:51.059911;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:17:51.185712;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:19:51.294049;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:21:51.433093;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:23:51.565570;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:25:51.691210;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:27:51.819533;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:29:51.940215;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:31:52.083856;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:33:52.306789;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:35:52.348637;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:37:52.494068;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:39:52.636484;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:41:52.029353;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:43:52.438601;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T17:45:52.856876;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-17T17:47:53.189741;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:49:53.327887;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:51:53.466340;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:53:53.580618;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:55:53.704484;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:57:53.835898;[18-19.5];[<200];[0-400];[45-55]
2017-09-17T17:59:53.977842;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-18T09:00:52.838884;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:02:52.975252;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:04:53.079393;[20.8-23.2];[400-500];[1000-1200];[55-58]
2017-09-18T09:06:53.228860;[20.8-23.2];[400-500];[1000-1200];[55-58]
2017-09-18T09:08:53.359423;[20.8-23.2];[400-500];[1000-1200];[55-58]
2017-09-18T09:10:53.469318;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:12:53.601375;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:14:53.738419;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:16:53.880303;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:18:54.017711;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:20:54.150475;[20.8-23.2];[200-400];[1000-1200];[55-58]
2017-09-18T09:22:54.272640;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:24:54.413245;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:26:54.545892;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:28:54.648977;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:30:54.783896;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:32:54.902267;[20.8-23.2];[<200];[>1200];[55-58]
2017-09-18T09:34:55.020872;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:36:55.148096;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:38:55.255455;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:40:55.396706;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:42:55.516692;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:44:55.637452;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:46:55.776943;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:48:55.999203;[20.8-23.2];[200-400];[>1200];[55-58]
2017-09-18T09:50:56.140790;[20.8-23.2];[200-400];[>1200];[45-55]
2017-09-18T09:52:56.272172;[20.8-23.2];[400-500];[>1200];[55-58]
2017-09-18T09:54:56.410458;[20.8-23.2];[500-550];[>1200];[55-58]
2017-09-18T09:56:56.549699;[20.8-23.2];[400-500];[>1200];[45-55]
2017-09-18T09:58:56.706795;[20.8-23.2];[400-500];[1000-1200];[45-55]
2017-09-18T10:00:56.818226;[20.8-23.2];[400-500];[1000-1200];[45-55]
2017-09-18T10:02:56.920145;[20.8-23.2];[200-400];[1000-1200];[45-55]
2017-09-18T10:04:57.044754;[20.8-23.2];[200-400];[1000-1200];[45-55]
2017-09-18T10:06:57.171689;[20.8-23.2];[200-400];[800-1000];[45-55]
2017-09-18T10:08:57.294383;[20.8-23.2];[200-400];[800-1000];[45-55]
2017-09-18T10:10:57.437133;[20.8-23.2];[200-400];[800-1000];[45-55]
2017-09-18T10:12:57.576625;[20.8-23.2];[200-400];[800-1000];[45-55]
2017-09-18T10:14:57.716289;[20.8-23.2];[400-500];[600-800];[45-55]
2017-09-18T10:16:57.833883;[20.8-23.2];[200-400];[600-800];[45-55]
2017-09-18T10:18:57.947160;[20.8-23.2];[200-400];[600-800];[45-55]
2017-09-18T10:20:58.087742;[20.8-23.2];[200-400];[600-800];[45-55]
2017-09-18T10:22:58.224957;[20.8-23.2];[200-400];[600-800];[45-55]
2017-09-18T10:24:58.361549;[20.8-23.2];[200-400];[600-800];[45-55]
2017-09-18T10:26:58.506328;[20.8-23.2];[200-400];[600-800];[45-55]
2017-09-18T10:28:58.634430;[20.8-23.2];[<200];[600-800];[45-55]
2017-09-18T10:30:58.775686;[20.8-23.2];[<200];[600-800];[45-55]
2017-09-18T10:32:58.923108;[20.8-23.2];[200-400];[400-600];[45-55]
2017-09-18T10:34:59.045559;[20.8-23.2];[200-400];[400-600];[45-55]
2017-09-18T10:36:59.151369;[20.8-23.2];[200-400];[400-600];[45-55]
2017-09-18T10:38:59.278569;[20.8-23.2];[200-400];[400-600];[45-55]
2017-09-18T10:40:59.397128;[19.5-20.8];[200-400];[400-600];[45-55]
2017-09-18T10:42:59.514463;[19.5-20.8];[200-400];[400-600];[45-55]
2017-09-18T10:44:59.652005;[19.5-20.8];[400-500];[400-600];[45-55]
2017-09-18T10:46:59.762141;[19.5-20.8];[400-500];[400-600];[45-55]
2017-09-18T10:48:59.894261;[19.5-20.8];[400-500];[400-600];[45-55]
2017-09-18T10:51:00.017713;[19.5-20.8];[400-500];[400-600];[45-55]
2017-09-18T10:53:00.125743;[20.8-23.2];[500-550];[400-600];[45-55]
2017-09-18T10:55:00.277944;[19.5-20.8];[550-600];[400-600];[45-55]
2017-09-18T10:57:00.410782;[19.5-20.8];[500-550];[400-600];[45-55]
2017-09-18T10:59:00.550431;[19.5-20.8];[400-500];[400-600];[45-55]
2017-09-18T11:01:00.678345;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-18T11:03:00.792334;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T11:05:00.923182;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T11:07:01.049100;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-18T11:09:01.193156;[19.5-20.8];[<200];[0-400];[45-55]
2017-09-18T11:11:01.333658;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T11:13:01.465410;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T11:15:01.605707;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T11:17:01.734792;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T11:19:01.260031;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T11:21:01.663361;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T11:23:02.052743;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T11:25:02.246170;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T11:27:02.372153;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:29:02.508244;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:31:02.656699;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:33:02.792431;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:35:02.943171;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:37:03.069600;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:39:03.195414;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:41:03.323249;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T11:43:03.456267;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T11:45:03.679611;[19.5-20.8];[500-550];[0-400];[45-55]
2017-09-18T11:47:03.780582;[19.5-20.8];[500-550];[0-400];[45-55]
2017-09-18T11:49:03.913658;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T11:51:04.040601;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:53:04.175267;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T11:55:04.296166;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T11:57:04.420954;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T11:59:04.553832;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T12:01:04.667325;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:03:04.800748;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:05:04.908167;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T12:07:05.037839;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T12:09:05.175084;[19.5-20.8];[500-550];[0-400];[45-55]
2017-09-18T12:11:05.323564;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:13:05.452522;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:15:05.582485;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:17:05.716244;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:19:05.854638;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T12:21:05.995926;[19.5-20.8];[500-550];[0-400];[45-55]
2017-09-18T12:23:06.139336;[19.5-20.8];[400-500];[0-400];[45-55]
2017-09-18T12:25:06.260357;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T12:27:06.396630;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T12:29:06.507426;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T12:31:06.636179;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T12:33:06.778395;[19.5-20.8];[200-400];[0-400];[45-55]
2017-09-18T12:35:06.896135;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T12:37:07.023839;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:39:07.151412;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T12:41:07.293452;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T12:43:07.431953;[19.5-20.8];[550-600];[0-400];[45-55]
2017-09-18T12:45:07.558635;[19.5-20.8];[600-900];[0-400];[45-55]
2017-09-18T12:47:07.705557;[19.5-20.8];[600-900];[0-400];[45-55]
