date;temperature;luminosity;co2;humidity
2018-06-16T14:26:30.547452;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T14:28:30.574254;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-16T14:30:30.662966;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T14:32:30.638865;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T14:34:30.666194;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T14:36:30.695754;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T14:38:30.727795;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-16T14:40:30.758972;[24.5-26];[600-900];[0-400];[45-55]
2018-06-16T14:42:30.790213;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T14:44:30.815889;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T14:46:30.846544;[24.5-26];[600-900];[0-400];[45-55]
2018-06-16T14:48:30.876389;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T14:50:30.912216;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T14:52:30.929082;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T14:54:31.015120;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T14:56:31.796627;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T14:58:31.025961;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:00:31.046765;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:02:31.078350;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:04:31.108730;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:06:31.151144;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:08:31.169374;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:10:31.195283;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:12:31.221448;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:14:31.251454;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:16:31.279689;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-16T15:18:31.309188;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-16T15:20:31.340063;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:22:31.367412;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:24:31.397818;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:26:31.428089;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:28:31.461539;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:30:31.531903;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T15:32:31.521449;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-16T15:34:31.552424;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:36:31.581942;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:38:31.622413;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:40:31.650738;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:42:31.680102;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:44:31.710897;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:46:31.744228;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:48:31.776189;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:50:31.809480;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-16T15:52:31.838615;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:54:31.865983;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:56:31.895638;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T15:58:31.922253;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T16:00:31.954148;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-16T16:02:31.982183;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-16T16:04:32.014182;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T16:06:32.042618;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T16:08:32.069462;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T16:10:32.101456;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T16:12:32.129005;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-16T16:14:32.156112;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-16T16:16:32.185117;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-16T16:18:32.217323;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-16T16:20:32.248183;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-16T16:22:32.279694;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-16T16:24:32.306956;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-16T16:26:32.334356;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:28:32.379745;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:30:32.394708;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:32:32.419338;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:34:32.450567;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:36:32.480069;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:38:32.524180;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:40:32.538690;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:42:32.568544;[24.5-26];[600-900];[0-400];[42-45]
2018-06-16T16:44:32.596227;[24.5-26];[550-600];[0-400];[42-45]
2018-06-16T16:46:32.623079;[24.5-26];[600-900];[0-400];[42-45]
2018-06-16T16:48:32.651852;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:50:32.682987;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:52:32.710037;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T16:54:32.739202;[24.5-26];[900-950];[0-400];[42-45]
2018-06-16T16:56:32.783644;[26-27];[600-900];[0-400];[42-45]
2018-06-16T16:58:32.807378;[24.5-26];[600-900];[0-400];[42-45]
2018-06-16T17:00:32.837258;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T17:02:32.865688;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T17:04:32.897392;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T17:06:32.927510;[26-27];[950-1000];[0-400];[42-45]
2018-06-16T17:08:32.958598;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T17:10:32.984356;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T17:12:33.016008;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T17:14:33.045202;[26-27];[550-600];[0-400];[42-45]
2018-06-16T17:16:33.072438;[26-27];[400-500];[0-400];[42-45]
2018-06-16T17:18:33.100965;[26-27];[400-500];[0-400];[42-45]
2018-06-16T17:20:33.134335;[26-27];[950-1000];[0-400];[42-45]
2018-06-16T17:22:33.178400;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-16T17:24:33.198727;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-16T17:26:33.228213;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-16T17:28:33.259099;[26-27];[950-1000];[0-400];[42-45]
2018-06-16T17:30:33.287428;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-16T17:32:33.320644;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:34:33.351937;[26-27];[950-1000];[0-400];[42-45]
2018-06-16T17:36:33.384423;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:38:33.413715;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:40:33.441989;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:42:33.474711;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:44:33.504173;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:46:33.574761;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:48:33.569493;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:50:33.598098;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:52:33.628080;[26-27];[950-1000];[0-400];[37-42]
2018-06-16T17:54:33.656565;[26-27];[600-900];[0-400];[37-42]
2018-06-16T17:56:33.686324;[26-27];[400-500];[0-400];[37-42]
2018-06-16T17:58:33.729427;[26-27];[200-400];[0-400];[37-42]
2018-06-17T09:00:47.240807;[20.8-23.2];[400-500];[0-400];[42-45]
2018-06-17T09:02:47.275547;[20.8-23.2];[400-500];[0-400];[45-55]
2018-06-17T09:04:47.305860;[20.8-23.2];[500-550];[0-400];[42-45]
2018-06-17T09:06:47.328148;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:08:47.357183;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:10:47.387948;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:12:47.417338;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:14:47.446635;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:16:47.478495;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:18:47.513006;[20.8-23.2];[900-950];[0-400];[42-45]
2018-06-17T09:20:47.545517;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:22:47.577459;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:24:47.603646;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:26:47.632357;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:28:47.661028;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:30:47.690459;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:32:47.715567;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:34:47.746447;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:36:47.785754;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:38:47.809089;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:40:47.839202;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:42:47.869655;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T09:44:47.898689;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:46:47.925110;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:48:47.955693;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:50:47.981871;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:52:48.012148;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:54:48.039948;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:56:48.070122;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T09:58:48.098049;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:00:48.128828;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:02:48.161907;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:04:48.188877;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:06:48.218809;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:08:48.248590;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:10:48.275528;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:12:48.308462;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:14:48.342131;[20.8-23.2];[900-950];[0-400];[42-45]
2018-06-17T10:16:48.373919;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:18:48.412838;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T10:20:48.441277;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:22:48.472628;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:24:48.504835;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:26:48.539801;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:28:48.565071;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:30:48.597442;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:32:48.627599;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T10:34:48.656470;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:36:48.689580;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T10:38:48.717921;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T10:40:48.750226;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T10:42:48.782334;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:44:48.837688;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T10:46:48.846492;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:48:48.876465;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T10:50:48.908122;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T10:52:48.935653;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T10:54:48.967591;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T10:56:48.997687;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T10:58:49.030340;[20.8-23.2];[550-600];[0-400];[42-45]
2018-06-17T11:00:49.071382;[23.2-24.5];[400-500];[0-400];[42-45]
2018-06-17T11:02:49.095200;[23.2-24.5];[400-500];[0-400];[42-45]
2018-06-17T11:04:49.133559;[23.2-24.5];[400-500];[0-400];[42-45]
2018-06-17T11:06:49.168455;[23.2-24.5];[400-500];[0-400];[42-45]
2018-06-17T11:08:49.271160;[20.8-23.2];[400-500];[0-400];[42-45]
2018-06-17T11:10:49.231773;[23.2-24.5];[550-600];[0-400];[42-45]
2018-06-17T11:12:49.252514;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:14:49.282800;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T11:16:49.308666;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:18:49.342463;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:20:49.385614;[20.8-23.2];[550-600];[0-400];[42-45]
2018-06-17T11:22:49.415464;[23.2-24.5];[550-600];[0-400];[42-45]
2018-06-17T11:24:49.444524;[20.8-23.2];[550-600];[0-400];[42-45]
2018-06-17T11:26:49.477859;[20.8-23.2];[550-600];[0-400];[42-45]
2018-06-17T11:28:49.516961;[20.8-23.2];[550-600];[0-400];[42-45]
2018-06-17T11:30:49.544203;[20.8-23.2];[500-550];[0-400];[42-45]
2018-06-17T11:32:49.573121;[23.2-24.5];[500-550];[0-400];[42-45]
2018-06-17T11:34:49.601879;[20.8-23.2];[500-550];[0-400];[42-45]
2018-06-17T11:36:49.633711;[23.2-24.5];[550-600];[0-400];[42-45]
2018-06-17T11:38:49.662236;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:40:49.691773;[20.8-23.2];[550-600];[0-400];[42-45]
2018-06-17T11:42:49.721499;[20.8-23.2];[550-600];[0-400];[42-45]
2018-06-17T11:44:49.751939;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:46:49.780583;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:48:49.811137;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:50:49.837321;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:52:49.868765;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:54:49.895583;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:56:49.926139;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T11:58:49.954704;[20.8-23.2];[600-900];[0-400];[42-45]
2018-06-17T12:00:49.977199;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:02:50.012962;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:04:50.047901;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:06:50.078886;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:08:50.109086;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:10:50.140125;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:12:50.171943;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:14:50.203213;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:16:50.264294;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:18:50.265317;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:20:50.294778;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:22:50.324246;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:24:50.353559;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:26:50.387051;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:28:50.415577;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:30:50.447238;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:32:50.476856;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:34:50.508022;[20.8-23.2];[950-1000];[0-400];[42-45]
2018-06-17T12:36:50.537463;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:38:50.562985;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:40:50.596551;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:42:50.626914;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:44:50.656760;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:46:50.683867;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:48:50.718294;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:50:50.752141;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:52:50.779961;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:54:50.809124;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:56:50.836811;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T12:58:50.866504;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:00:50.894687;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:02:50.927095;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:04:50.955106;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:06:51.008537;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:08:51.035547;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:10:51.067378;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:12:51.097700;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:14:51.128845;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:16:51.154235;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:18:51.216250;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:20:51.215242;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:22:51.267612;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:24:51.272922;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:26:51.302567;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:28:51.331847;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:30:51.362376;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:32:51.393438;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:34:51.422414;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:36:51.452099;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:38:51.479820;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T13:40:51.510717;[23.2-24.5];[900-950];[0-400];[42-45]
2018-06-17T13:42:51.538002;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T13:44:51.566370;[23.2-24.5];[550-600];[0-400];[42-45]
2018-06-17T13:46:51.594201;[23.2-24.5];[500-550];[0-400];[42-45]
2018-06-17T13:48:51.625394;[23.2-24.5];[500-550];[0-400];[42-45]
2018-06-17T13:50:51.654903;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T13:52:51.683469;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T13:54:51.715091;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T13:56:51.744419;[23.2-24.5];[900-950];[0-400];[42-45]
2018-06-17T13:58:51.774251;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T14:00:51.806599;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:02:51.838860;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:04:51.866903;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:06:51.898212;[23.2-24.5];[550-600];[0-400];[42-45]
2018-06-17T14:08:51.935272;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:10:51.963253;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:12:51.998665;[23.2-24.5];[550-600];[0-400];[42-45]
2018-06-17T14:14:52.030259;[23.2-24.5];[550-600];[0-400];[42-45]
2018-06-17T14:16:52.059092;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:18:52.187778;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:20:52.127154;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:22:52.149662;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:24:52.181611;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:26:52.210772;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:28:52.240520;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:30:52.271888;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:32:52.300986;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:34:52.331629;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:36:52.360676;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:38:52.392166;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:40:52.420595;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:42:52.448545;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T14:44:52.479162;[23.2-24.5];[900-950];[0-400];[42-45]
2018-06-17T14:46:52.505574;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T14:48:52.535364;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T14:50:52.565039;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T14:52:52.596605;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T14:54:52.623881;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T14:56:52.652559;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T14:58:52.702861;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:00:52.710654;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-17T15:02:52.740144;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:04:52.772079;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:06:52.799284;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:08:52.829026;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:10:52.865386;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:12:52.901403;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:14:52.952327;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:16:52.957493;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:18:52.984258;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:20:53.012800;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:22:53.041406;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:24:53.074397;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:26:53.104365;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:28:53.134170;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:30:53.160979;[24.5-26];[600-900];[0-400];[42-45]
2018-06-17T15:32:53.193284;[23.2-24.5];[600-900];[0-400];[42-45]
2018-06-17T15:34:53.223491;[24.5-26];[600-900];[0-400];[42-45]
2018-06-17T15:36:53.253184;[24.5-26];[600-900];[0-400];[42-45]
2018-06-17T15:38:53.282610;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:40:53.312064;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T15:42:53.341898;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T15:44:53.370826;[23.2-24.5];[900-950];[0-400];[42-45]
2018-06-17T15:46:53.402192;[23.2-24.5];[950-1000];[0-400];[42-45]
2018-06-17T15:48:53.430866;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T15:50:53.459869;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T15:52:53.492192;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T15:54:53.526573;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T15:56:53.558280;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T15:58:53.586565;[24.5-26];[900-950];[0-400];[37-42]
2018-06-17T16:00:53.620194;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T16:02:53.652610;[24.5-26];[600-900];[0-400];[42-45]
2018-06-17T16:04:53.686399;[24.5-26];[600-900];[0-400];[37-42]
2018-06-17T16:06:53.718592;[24.5-26];[600-900];[0-400];[42-45]
2018-06-17T16:08:53.748526;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:10:53.778852;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:12:53.864906;[24.5-26];[600-900];[0-400];[37-42]
2018-06-17T16:14:53.835632;[24.5-26];[600-900];[0-400];[37-42]
2018-06-17T16:16:53.866107;[24.5-26];[600-900];[0-400];[37-42]
2018-06-17T16:18:53.895101;[24.5-26];[950-1000];[0-400];[42-45]
2018-06-17T16:20:53.936520;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:22:53.956836;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:24:53.988938;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:26:54.017151;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:28:54.049715;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:30:54.081883;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:32:54.112955;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:34:54.144243;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:36:54.232858;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:38:54.264919;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:40:54.286747;[24.5-26];[950-1000];[0-400];[37-42]
2018-06-17T16:42:54.314788;[26-27];[950-1000];[0-400];[37-42]
2018-06-17T16:44:54.345821;[26-27];[950-1000];[0-400];[37-42]
2018-06-17T16:46:54.375262;[24.5-26];[950-1000];[0-400];[37-42]
